lat,lon,años_validos,gap,longest_run,cluster_raw,cluster,std
-26.25,307.75,35,1,35,1.0,3.0,0.4303994
-26.25,308.25,34,2,33,1.0,3.0,0.40730423
-26.25,308.75,34,2,33,1.0,3.0,0.39296266
-26.25,309.25,35,1,35,1.0,3.0,0.43148023
-26.25,309.75,35,1,35,1.0,3.0,0.51370555
-26.25,310.25,35,1,35,1.0,3.0,0.38543648
-26.25,310.75,35,1,35,1.0,3.0,0.41687286
-25.75,302.25,34,2,33,1.0,3.0,0.61345553
-25.75,302.75,34,2,33,1.0,3.0,0.66349435
-25.75,303.25,35,1,35,1.0,3.0,1.1682248
-25.75,303.75,35,1,35,1.0,3.0,0.8892362
-25.75,304.25,34,2,33,1.0,3.0,0.6015157
-25.75,304.75,35,1,35,1.0,3.0,0.67558557
-25.75,305.25,34,2,33,1.0,3.0,0.62483466
-25.75,306.25,35,1,35,1.0,3.0,0.68660605
-25.75,306.75,35,1,35,1.0,3.0,0.4190312
-25.75,307.25,35,1,35,1.0,3.0,0.61872435
-25.75,307.75,35,1,35,1.0,3.0,0.38110644
-25.75,308.25,35,1,35,1.0,3.0,0.5292021
-25.75,308.75,34,2,33,1.0,3.0,0.42891046
-25.75,309.25,35,1,35,1.0,3.0,0.49400982
-25.75,309.75,34,2,33,1.0,3.0,0.3834127
-25.75,310.25,35,1,35,1.0,3.0,0.44445342
-25.75,310.75,34,2,33,1.0,3.0,0.31980485
-25.25,45.25,35,1,35,1.0,3.0,0.24282
-25.25,302.75,34,2,33,1.0,3.0,0.67363405
-25.25,303.25,34,2,33,1.0,3.0,0.68316656
-25.25,303.75,34,2,33,1.0,3.0,0.7060104
-25.25,304.25,34,2,33,1.0,3.0,0.6301079
-25.25,304.75,34,2,33,1.0,3.0,0.64032
-25.25,305.25,35,1,35,1.0,3.0,0.7561304
-25.25,305.75,35,1,35,1.0,3.0,0.4396983
-25.25,306.25,35,1,35,1.0,3.0,0.74667937
-25.25,306.75,35,1,35,1.0,3.0,0.57897633
-25.25,307.25,35,1,35,1.0,3.0,0.5343467
-25.25,307.75,35,1,35,1.0,3.0,0.43002757
-25.25,308.25,35,1,35,1.0,3.0,0.5508342
-25.25,308.75,35,1,35,1.0,3.0,0.40401053
-25.25,309.25,35,1,35,1.0,3.0,0.41465515
-25.25,309.75,35,1,35,1.0,3.0,0.5010149
-25.25,310.25,35,1,35,1.0,3.0,0.42485505
-25.25,310.75,34,2,33,1.0,3.0,0.3628036
-25.25,311.25,34,2,33,1.0,3.0,0.38477352
-24.75,45.25,35,1,35,1.0,3.0,0.235643
-24.75,45.75,35,1,35,1.0,3.0,0.20093794
-24.75,46.25,35,1,35,1.0,3.0,0.25826782
-24.75,46.75,35,1,35,1.0,3.0,0.3927707
-24.75,303.25,34,2,33,1.0,3.0,0.6727732
-24.75,303.75,34,2,33,1.0,3.0,0.6773512
-24.75,304.25,35,1,35,1.0,3.0,1.0213743
-24.75,304.75,34,2,33,1.0,3.0,0.69877654
-24.75,305.25,34,2,33,1.0,3.0,0.60194063
-24.75,305.75,35,1,35,1.0,3.0,0.4831344
-24.75,306.25,35,1,35,1.0,3.0,0.5449933
-24.75,306.75,35,1,35,1.0,3.0,0.567499
-24.75,307.25,35,1,35,1.0,3.0,0.5711973
-24.75,307.75,35,1,35,1.0,3.0,0.4604054
-24.75,308.25,36,0,36,1.0,3.0,0.5229847
-24.75,308.75,35,1,35,1.0,3.0,0.43645266
-24.75,309.25,35,1,35,1.0,3.0,0.43788874
-24.75,309.75,35,1,35,1.0,3.0,0.49906734
-24.75,310.25,35,1,35,1.0,3.0,0.5116749
-24.75,310.75,35,1,35,1.0,3.0,0.3698028
-24.75,311.25,34,2,33,1.0,3.0,0.3735633
-24.75,311.75,35,1,35,1.0,3.0,0.5580996
-24.25,46.25,35,1,35,1.0,3.0,0.23747513
-24.25,46.75,35,1,35,1.0,3.0,0.29210818
-24.25,303.25,34,2,33,1.0,3.0,0.69501376
-24.25,303.75,34,2,33,1.0,3.0,0.687765
-24.25,304.25,34,2,33,1.0,3.0,0.7088833
-24.25,304.75,34,2,33,1.0,3.0,0.7049039
-24.25,305.25,35,1,35,1.0,3.0,0.6189921
-24.25,305.75,35,1,35,1.0,3.0,0.4558829
-24.25,306.25,35,1,35,1.0,3.0,0.5772441
-24.25,306.75,36,0,36,1.0,3.0,0.40850222
-24.25,307.25,35,1,35,1.0,3.0,0.5168726
-24.25,307.75,36,0,36,1.0,3.0,0.5155724
-24.25,308.25,35,1,35,1.0,3.0,0.49212348
-24.25,308.75,35,1,35,1.0,3.0,0.43810087
-24.25,309.25,35,1,35,1.0,3.0,0.5831492
-24.25,309.75,36,0,36,1.0,3.0,0.6215068
-24.25,310.25,35,1,35,1.0,3.0,0.45942536
-24.25,310.75,35,1,35,1.0,3.0,0.43053332
-24.25,311.25,35,1,35,1.0,3.0,0.4980716
-24.25,311.75,34,2,33,1.0,3.0,0.40796798
-24.25,312.25,34,2,33,1.0,3.0,0.42764983
-23.75,44.25,35,1,35,1.0,3.0,0.3612052
-23.75,44.75,35,1,35,1.0,3.0,0.22304139
-23.75,46.75,35,1,35,1.0,3.0,0.26961192
-23.75,47.25,35,1,35,1.0,3.0,0.39593613
-23.75,302.75,34,2,33,1.0,3.0,0.6457161
-23.75,303.25,35,1,35,1.0,3.0,0.68684775
-23.75,303.75,34,2,33,1.0,3.0,0.5927795
-23.75,304.25,34,2,33,1.0,3.0,0.6920318
-23.75,304.75,34,2,33,1.0,3.0,0.51518923
-23.75,305.25,34,2,33,1.0,3.0,0.4871316
-23.75,305.75,34,2,33,1.0,3.0,0.34013623
-23.75,306.25,35,1,35,1.0,3.0,0.28334126
-23.75,306.75,34,2,33,1.0,3.0,0.3430084
-23.75,307.25,35,1,35,1.0,3.0,0.50042737
-23.75,307.75,35,1,35,1.0,3.0,0.5065437
-23.75,308.25,35,1,35,1.0,3.0,0.68909925
-23.75,308.75,35,1,35,1.0,3.0,0.48195896
