lat,lon,años_validos,gap,longest_run,cluster_raw,cluster,std
21.75,80.25,36,0,36,1.0,3.0,0.18946221
21.75,80.75,36,0,36,1.0,3.0,0.26944986
21.75,81.25,36,0,36,1.0,3.0,0.14741255
21.75,81.75,36,0,36,1.0,3.0,0.147101
21.75,259.75,36,0,36,1.0,3.0,0.2103368
21.75,260.25,36,0,36,1.0,3.0,0.24039061
21.75,260.75,36,0,36,1.0,3.0,0.3357682
21.75,261.25,36,0,36,1.0,3.0,0.28104877
21.75,261.75,36,0,36,1.0,3.0,0.25640017
22.25,73.25,36,0,36,1.0,3.0,0.15878984
22.25,73.75,36,0,36,1.0,3.0,0.17382446
22.25,74.25,36,0,36,1.0,3.0,0.17669274
22.25,74.75,36,0,36,1.0,3.0,0.14681342
22.25,75.25,36,0,36,1.0,3.0,0.15364127
22.25,75.75,36,0,36,1.0,3.0,0.18005563
22.25,76.25,36,0,36,1.0,3.0,0.19838554
22.25,76.75,36,0,36,1.0,3.0,0.20706835
22.25,77.25,36,0,36,1.0,3.0,0.23724066
22.25,77.75,36,0,36,1.0,3.0,0.18713108
22.25,78.25,36,0,36,1.0,3.0,0.17747849
22.25,78.75,36,0,36,1.0,3.0,0.17382696
22.25,79.25,36,0,36,1.0,3.0,0.15030907
22.25,79.75,36,0,36,1.0,3.0,0.17954391
22.25,80.25,36,0,36,1.0,3.0,0.25390473
22.25,80.75,36,0,36,1.0,3.0,0.23015514
22.25,81.25,36,0,36,1.0,3.0,0.23265523
22.25,81.75,36,0,36,1.0,3.0,0.23000635
22.25,82.75,36,0,36,1.0,3.0,0.15102473
22.25,259.75,36,0,36,1.0,3.0,0.13765775
22.25,260.75,36,0,36,1.0,3.0,0.33500588
22.25,261.25,36,0,36,1.0,3.0,0.21866806
22.25,261.75,36,0,36,1.0,3.0,0.18894911
22.75,73.25,36,0,36,1.0,3.0,0.15310174
22.75,73.75,36,0,36,1.0,3.0,0.21086703
22.75,74.25,36,0,36,1.0,3.0,0.1837321
22.75,74.75,36,0,36,1.0,3.0,0.152871
22.75,75.25,36,0,36,1.0,3.0,0.18775347
22.75,75.75,36,0,36,1.0,3.0,0.1704096
22.75,76.25,36,0,36,1.0,3.0,0.19351225
22.75,76.75,36,0,36,1.0,3.0,0.19583073
22.75,77.25,36,0,36,1.0,3.0,0.21963713
22.75,77.75,36,0,36,1.0,3.0,0.23105139
22.75,78.25,36,0,36,1.0,3.0,0.25526813
22.75,78.75,36,0,36,1.0,3.0,0.22687316
22.75,79.25,36,0,36,1.0,3.0,0.19163688
22.75,79.75,36,0,36,1.0,3.0,0.1688715
22.75,80.25,36,0,36,1.0,3.0,0.16424868
22.75,80.75,36,0,36,1.0,3.0,0.20222032
22.75,81.25,36,0,36,1.0,3.0,0.1689568
22.75,260.25,36,0,36,1.0,3.0,0.3690786
22.75,260.75,36,0,36,1.0,3.0,0.28473094
22.75,261.25,36,0,36,1.0,3.0,0.2139775
22.75,261.75,36,0,36,1.0,3.0,0.20490974
23.25,73.25,36,0,36,1.0,3.0,0.15310393
23.25,73.75,36,0,36,1.0,3.0,0.21045314
23.25,74.25,36,0,36,1.0,3.0,0.16438805
23.25,74.75,36,0,36,1.0,3.0,0.12799561
23.25,75.25,36,0,36,1.0,3.0,0.1899531
23.25,75.75,36,0,36,1.0,3.0,0.1651793
23.25,76.25,36,0,36,1.0,3.0,0.18613753
23.25,76.75,36,0,36,1.0,3.0,0.20177941
23.25,77.25,36,0,36,1.0,3.0,0.19193193
23.25,77.75,36,0,36,1.0,3.0,0.18782455
23.25,78.25,36,0,36,1.0,3.0,0.17886111
23.25,78.75,36,0,36,1.0,3.0,0.20303059
23.25,79.25,36,0,36,1.0,3.0,0.21556637
23.25,79.75,36,0,36,1.0,3.0,0.1645365
23.25,80.25,36,0,36,1.0,3.0,0.16381852
23.25,80.75,36,0,36,1.0,3.0,0.18424314
23.25,81.25,36,0,36,1.0,3.0,0.21593162
23.25,81.75,36,0,36,1.0,3.0,0.18186048
23.25,82.25,36,0,36,1.0,3.0,0.18221807
23.25,260.75,36,0,36,1.0,3.0,0.36193666
23.25,261.25,36,0,36,1.0,3.0,0.31344604
23.25,261.75,36,0,36,1.0,3.0,0.31866148
23.75,72.25,36,0,36,1.0,3.0,0.14419273
23.75,72.75,36,0,36,1.0,3.0,0.16341457
23.75,73.25,36,0,36,1.0,3.0,0.21428204
23.75,73.75,36,0,36,1.0,3.0,0.1302753
23.75,74.25,36,0,36,1.0,3.0,0.22871661
23.75,74.75,36,0,36,1.0,3.0,0.19266391
23.75,75.25,36,0,36,1.0,3.0,0.18891804
23.75,75.75,36,0,36,1.0,3.0,0.17733356
23.75,76.25,36,0,36,1.0,3.0,0.16358426
23.75,76.75,36,0,36,1.0,3.0,0.18474548
23.75,77.25,36,0,36,1.0,3.0,0.1910895
23.75,77.75,36,0,36,1.0,3.0,0.14948747
23.75,78.25,36,0,36,1.0,3.0,0.15883574
23.75,78.75,36,0,36,1.0,3.0,0.18831563
23.75,79.25,36,0,36,1.0,3.0,0.19210187
23.75,79.75,36,0,36,1.0,3.0,0.17917953
