lat,lon,años_validos,gap,longest_run,cluster_raw,cluster,std
-31.25,149.75,35,1,35,0.0,3.0,2.4346585
-31.25,150.25,35,1,35,0.0,3.0,0.80978006
-31.25,150.75,35,1,35,0.0,3.0,1.2965174
-31.25,151.25,35,1,35,0.0,3.0,2.4393275
-31.25,151.75,35,1,35,0.0,3.0,2.4039478
-31.25,294.75,34,2,33,0.0,3.0,0.47454613
-31.25,295.25,34,2,33,0.0,3.0,0.26100573
-31.25,295.75,34,2,33,0.0,3.0,0.718514
-31.25,296.25,34,2,33,0.0,3.0,0.8247183
-31.25,296.75,34,2,33,0.0,3.0,0.80820614
-31.25,297.25,34,2,33,0.0,3.0,0.70714325
-31.25,297.75,34,2,33,0.0,3.0,0.6679667
-31.25,298.25,34,2,33,0.0,3.0,0.6614487
-31.25,298.75,34,2,33,0.0,3.0,0.6706077
-31.25,299.25,34,2,33,0.0,3.0,0.6670299
-31.25,299.75,34,2,33,0.0,3.0,0.6526025
-31.25,300.25,34,2,33,0.0,3.0,0.7959789
-31.25,300.75,34,2,33,0.0,3.0,0.8220859
-31.25,301.25,34,2,33,0.0,3.0,0.83306193
-31.25,301.75,34,2,33,0.0,3.0,0.72262263
-31.25,302.75,34,2,33,0.0,3.0,0.8305046
-31.25,303.75,34,2,33,0.0,3.0,0.759921
-31.25,304.25,34,2,33,0.0,3.0,0.63903785
-31.25,304.75,35,1,35,0.0,3.0,0.5292041
-31.25,305.25,35,1,35,0.0,3.0,0.4951689
-31.25,305.75,35,1,35,0.0,3.0,0.48615244
-31.25,306.25,35,1,35,0.0,3.0,0.4723174
-31.25,306.75,35,1,35,0.0,3.0,0.51540065
-31.25,307.25,35,1,35,0.0,3.0,0.5395688
-31.25,307.75,35,1,35,0.0,3.0,0.5334313
-31.25,308.25,35,1,35,0.0,3.0,0.47679052
-30.75,25.25,34,2,33,0.0,3.0,0.24390855
-30.75,28.25,34,2,33,0.0,3.0,1.0372157
-30.75,28.75,34,2,33,0.0,3.0,1.0585893
-30.75,29.25,34,2,33,0.0,3.0,0.90825814
-30.75,29.75,35,1,35,0.0,3.0,1.2717593
-30.75,148.75,34,2,33,0.0,3.0,0.7158425
-30.75,149.25,35,1,35,0.0,3.0,1.3615135
-30.75,149.75,35,1,35,0.0,3.0,0.86008
-30.75,150.25,35,1,35,0.0,3.0,1.1101605
-30.75,150.75,35,1,35,0.0,3.0,2.4024053
